Answer,Question
11871202,1185585
11871203,1185562
11871211,1185532
11871212,1040995
11871246,1185494
11871253,1185626
11871272,1185582
11871289,1185618
11871291,1185582
11871294,1185432
11871302,1185676
11871351,1184318
11871364,1185664
11871388,1185674
11871400,1178068
11871402,1185725
11871407,764452
11871426,1185755
11871429,614645
11871459,1185795
11871476,1183958
11871483,1185755
11871484,1185809
11871489,1185809
11871492,1185797
11871549,93953
11871556,1185847
11871568,1185587
11871572,1185275
11871605,1185614
11871629,1185879
11871651,1185894
11871668,1185866
11871681,1185866
11871728,1185983
11871747,1185866
11871821,1185774
11871841,1186023
11871870,2638617
11871882,1184831
11871989,1186152
11872021,1185847
11872029,1179645
11872073,1186131
11872079,1186205
11872089,1186201
11872099,1186186
11872108,666303
11872169,1184872
11872300,623906
11872301,1184799
11872316,1186347
11872358,1186326
11872375,1185329
11872376,1186405
11872377,1186405
11872385,1186369
11872451,546610
11872484,1186472
11872512,2599158
11872526,1175024
11872576,1186524
11872582,1164852
11872596,1186469
11872625,1186611
11872627,1186395
11872640,1186584
11872651,1186559
11872658,1186507
11872676,1186430
11872714,1172104
11872725,1186657
11872731,1186205
11872775,1186679
11872788,1186711
11872794,1186711
11872797,1186711
11872804,1186731
11872809,1186722
11872855,1186775
11872875,1186455
11872953,1186504
11872966,1186811
11872981,1186846
11872990,924069
11872995,1186858
11873038,1186908
11873055,1186915
11873061,1186915
11873079,1186908
11873096,1186590
11873119,1186947
11873160,1186846
11873165,1186983
11873190,1186983
11873202,1186988
11873215,1186559
11873252,1184651
11873266,1187046
11873268,1186752
11873269,1187046
11873333,1187050
11873340,1187100
11873358,1187050
11873359,1186454
11873361,1187131
11873362,1183150
11873438,1187194
11873445,1187046
11873446,1187193
11873457,1187006
11873496,1187188
11873506,1187236
11873525,1187241
11873531,1187179
11873532,1187188
11873544,1181670
11873548,1187241
11873550,1186352
11873552,2575716
11873588,1187292
11873630,1187297
11873671,436642
11873673,1187349
11873706,1187375
11873720,1187193
11873737,1187236
11873741,1187417
11873752,1187393
11873777,1187438
11873797,1187454
11873800,95538
11873812,1187481
11873823,880410
11873836,1187417
11873842,1187498
11873847,1187498
11873866,1187516
11873896,1187524
11873897,1187241
11873977,1187530
11874057,1187417
11874070,182781
11874126,1187672
11874145,1187708
11874219,1187749
11874235,1187770
11874247,1187735
11874256,1187731
11874285,1187746
11874288,1187813
11874326,1187102
11874407,266026
11874430,1179000
11874470,1186731
11874527,1187897
11874533,1029990
11874542,411460
11874574,1187297
11874591,496278
11874598,1187986
11874602,1187467
11874661,1188057
11874710,1188100
11874735,1187746
11874763,1188152
11874801,1188125
11874815,1188185
11874817,1188152
11874847,1187454
11874854,1187604
11874866,1188152
11874874,1188192
11874887,1188024
11874906,1188125
11874917,1188209
11874958,1187770
11874960,1188282
11874972,1164852
11874974,1188276
11874989,1144198
11874995,1188278
11874996,1188250
11874998,919265
11875016,1188317
11875018,1188317
11875060,636251
11875076,1188358
11875083,1188390
11875089,1188393
11875097,1188304
11875111,1188392
11875152,1188436
11875154,1188436
11875165,1188392
11875166,1188447
11875176,1188443
11875182,1188447
11875184,1188460
11875186,1188443
11875195,1188358
11875203,1188436
11875210,1188436
11875217,1188465
11875221,1188474
11875233,739913
11875241,1184710
11875248,1188431
11875254,1188100
11875274,1188447
11875289,1177213
11875321,1188554
11875325,1188550
11875345,1188576
11875367,1188576
11875417,1188453
11875421,1176328
11875424,1187276
11875426,1188552
11875427,1188224
11875456,1188511
11875457,61607
11875470,1188224
11875481,1188666
11875489,1188666
11875496,1188672
11875502,1188675
11875542,1188685
11875566,1188622
11875632,1188724
11875641,1188760
11875652,1188752
11875684,1188640
11875692,1129033
11875710,1188769
11875731,1188756
11875739,1188826
11875751,1188842
11875793,1188852
11875795,1188846
11875837,1173215
11875843,1188866
11875844,1188869
11875863,1188869
11875867,1188902
11875869,1188869
11875871,1188912
11875885,1188866
11875887,1185607
11875888,1188912
11875896,600531
11875898,1185674
11875899,1188928
11875912,1188890
11875922,1188950
11875927,1188933
11875946,1188943
11875995,1188849
11876012,1188993
11876036,1188985
11876048,1189008
11876054,1189008
11876072,1188995
11876090,1189046
11876102,1189046
11876141,1189084
11876159,1188943
11876179,1189084
11876183,1189084
11876225,1189084
11876227,51980
11876228,1188985
11876234,1189008
11876250,1189132
11876256,1188985
11876264,1189168
11876267,1189157
11876276,1187986
11876294,1187193
11876311,1189206
11876313,1189206
11876326,1189160
11876328,1189157
11876330,1189222
11876334,1189164
11876350,1189164
11876351,1189222
11876378,1189172
11876389,722283
11876397,1189217
11876425,1189239
11876432,1189245
11876445,950065
11876507,1189222
11876534,1188707
11876545,1187936
11876557,1189222
11876564,1189333
11876569,1189333
11876679,1188672
11876747,1177448
11876790,1188849
11876803,527224
11876833,1189574
11876889,1189595
11876893,1184533
11876902,1982448
11876916,1189595
11876918,1189611
11876922,1189611
11876966,1189653
11876968,1189653
11876993,1189662
11877030,1189615
11877090,1189653
11877132,1189652
11877203,1189653
11877220,2730739
11877222,1189662
11877263,1189850
11877268,1189850
11877276,1189850
11877285,1189850
11877342,1189912
11877356,1189595
11877368,1189909
11877369,451240
11877372,1189909
11877399,1189931
11877409,1188600
11877411,1189333
11877438,1188392
11877454,1188971
11877493,1188995
11877509,1189164
11877518,1189892
11877555,1189872
11877560,1190048
11877582,1190049
11877595,1186042
11877600,1189872
11877606,1190048
11877624,1190048
11877626,1183030
11877634,1190090
11877695,1190048
11877710,1190049
11877727,1190100
11877733,1190100
11877795,1190143
11877828,1190215
11877835,1189979
11877839,1190230
11877843,1190167
11877855,1190230
11877860,1190215
11877872,1190181
11877877,1190238
11877891,1189233
11877917,1190294
11877962,1188849
11877975,1190288
11877983,1190285
11878003,1190285
11878004,1190354
11878013,1190285
11878016,1190361
11878020,1190335
11878025,1190300
11878027,1190361
11878034,1190306
11878055,1190382
11878088,1190413
11878092,1190413
11878111,1190430
11878141,1190419
11878144,1190220
11878159,1184140
11878181,1184140
11878185,1190321
11878192,1190238
11878196,1190201
11878213,1189519
11878239,1190508
11878241,1190508
11878249,1190430
11878259,1190464
11878276,1190544
11878291,1190285
11878326,1190571
11878351,1190588
11878372,1190597
11878402,1190611
11878426,1190619
11878450,1190611
11878475,1190668
11878487,1177738
11878502,1190668
11878517,865821
11878541,1190335
11878548,1190690
11878585,1190517
11878594,1190743
11878597,1190743
11878604,1190734
11878633,1190747
11878640,1190747
11878653,1190747
11878657,1190743
11878682,1190785
11878685,1190785
11878687,1190321
11878696,1190791
11878699,1190693
11878730,1190809
11878731,1190607
11878792,1190848
11878825,1190791
11878833,1190889
11878838,1190883
11878885,1190934
11878887,1144163
11878903,1190464
11878930,1190934
11878964,697815
11878970,1190966
11879004,1190747
11879012,1190883
11879025,1191016
11879030,1190974
11879039,1190588
11879040,1190974
11879061,1191016
11879097,1190996
11879153,1191087
11879167,1191013
11879215,1191042
11879228,1190610
11879229,1191087
11879259,1190924
11879281,1191126
11879313,1176328
11879349,1191087
11879354,1009360
11879394,1191215
11879409,1190607
11879432,1191197
11879537,1191319
11879563,1191306
11879615,1191391
11879618,1191307
11879661,1191299
11879725,1191126
11879764,1164021
11879795,1191429
11879809,1187935
11879818,1191415
11879837,1191489
11879884,1191576
11879892,1191510
11879915,1191341
11879973,1191613
11879980,318907
11880020,1191058
11880023,1191423
11880030,1191648
11880050,1191663
11880097,1190974
11880115,1191391
11880151,1191718
11880153,1191718
11880159,1191654
11880172,1191648
11880189,1191652
11880200,1191722
11880203,1191739
11880221,1191663
11880303,1190167
11880313,1191779
11880315,1191779
11880318,1191849
11880328,1191848
11880330,1190996
11880332,1191861
11880342,1191834
11880355,1191874
11880365,1191817
11880368,1190220
11880380,1191905
11880399,1191865
11880409,1191865
11880412,1191842
11880436,1190265
11880437,1191921
11880487,1191979
11880525,1192001
11880531,1191997
11880560,1192014
11880561,1191952
11880565,1191997
11880566,1191747
11880576,1191777
11880580,1191960
11880607,1170257
11880627,1191558
11880632,719719
11880639,1192091
11880641,1192085
11880642,1192080
11880644,1175753
11880647,1184963
11880651,1192091
11880654,1192027
11880662,1192085
11880664,1191830
11880665,1191956
11880666,1183594
11880673,1180595
11880704,1191942
11880744,1192157
11880748,1192127
11880751,1161211
11880761,1192010
11880773,1187179
11880777,1191477
11880799,1192192
11880866,1192199
11880874,1192244
11880877,1192167
11880888,1192210
11880898,1177213
11880906,1192167
11880913,1192285
11880922,1192167
11880969,1192330
11880971,1192322
11880989,1192167
11881002,1192342
11881014,1192337
11881020,1192080
11881048,1191786
11881050,1191654
11881056,1192374
11881103,1192368
11881107,894373
11881114,1192027
11881135,1192095
11881150,1192450
11881158,1192344
11881188,1192344
11881189,1192379
11881211,1192497
11881345,1192593
11881352,1177213
11881364,1192167
11881432,1192379
11881442,1192418
11881450,1182489
11881456,1192633
11881492,1192688
11881518,1192699
11881519,1192662
11881534,1192269
11881556,1192667
11881563,1192750
11881571,1192750
11881586,1192667
11881613,1192788
11881630,1192766
11881640,1192766
11881641,1192766
11881654,412078
11881675,1192856
11881677,1166373
11881692,1192014
11881719,1191810
11881727,1192905
11881750,1192922
11881769,1192934
11881773,1192928
11881781,1191912
11881835,1192971
11881863,1193000
11881868,1192948
11881880,1193004
11881882,1192971
11881917,1191167
11881939,1192934
11881950,995641
11881956,1193024
11881960,1193064
11881965,1193064
11881987,1181696
11882002,1075239
11882005,1193024
11882011,1193097
11882021,1193024
11882034,1193097
11882039,1193120
11882040,1193120
11882059,1193024
11882067,1193024
11882069,1193076
11882086,1193017
11882106,1193114
11882134,1193194
11882141,1193194
11882142,1193144
11882170,1193208
11882185,1193183
11882192,1193221
11882195,1193021
11882201,1193183
11882202,1193246
11882207,1193227
11882209,1193248
11882214,1171773
11882220,830523
11882221,1193146
11882225,1193144
11882227,2725671
11882241,1193272
11882244,1193272
11882252,1193284
11882257,1191606
11882266,2595937
11882270,1193284
11882273,1193080
11882284,1193120
11882290,1193277
11882294,1193120
11882316,1193141
11882318,1192948
11882329,1193327
11882377,1193350
11882389,1193054
11882397,1193017
11882455,1193360
11882473,1193423
11882508,1193446
11882678,1193581
11882679,1193581
11882680,1193423
11882704,1193608
11882720,1193622
11882729,1193622
11882738,1191734
11882749,1193163
11882767,1193664
11882800,752228
11882825,1193581
11882835,1193707
11882854,1193696
11882857,1193730
11882862,1193729
11882864,1193696
11882897,1193730
11882910,1193730
11882934,837836
11882937,1193765
11882955,1193763
11882973,1193815
11882980,1193710
11882994,1193401
11883002,1193814
11883012,1012509
11883014,1193421
11883015,539399
11883111,1193919
11883142,1193814
11883173,1193963
11883196,757378
11883213,1193763
11883221,1193985
11883229,1193992
11883238,1193955
11883242,1193985
11883247,1193979
11883250,1193949
11883256,1193955
11883260,1194032
11883262,1194032
11883266,1194033
11883271,1193992
11883275,1194033
11883281,1193763
11883293,1194048
11883295,1192773
11883300,1194048
11883310,1194053
11883336,1194089
11883338,1194100
11883343,1194089
11883344,1194062
11883347,1194065
11883355,1193273
11883364,1190856
11883365,1139738
11883383,769798
11883401,1193227
11883406,1194100
11883433,1193896
11883434,1194100
11883466,1194133
11883511,1194210
11883530,1194212
11883550,1194212
11883592,1194208
11883603,1194210
11883604,1194229
11883629,1194208
11883641,1194272
11883654,1194248
11883666,1194268
11883678,1194257
11883732,1194256
11883812,1194403
11883817,1194376
11883823,1194393
11883831,1194045
11883838,1194309
11883844,1194328
11883897,1194324
11883912,767956
11883921,1194324
11883933,1194485
11883934,1194485
11883946,1194486
11883957,1112093
11883962,1194444
11884013,1194498
11884037,1194547
11884056,1194547
11884060,1194547
11884086,1192014
11884137,1194471
11884178,1194624
11884184,1194624
11884196,315151
11884218,86038
11884276,1194704
11884337,1194711
11884360,1194773
11884376,1194238
11884377,1194783
11884379,1194591
11884393,1194783
11884405,1194792
11884415,1146959
11884438,804757
11884448,708665
11884449,1194562
11884541,1194644
11884543,1194901
11884565,1194899
11884579,1194832
11884580,1189853
11884581,1194680
11884592,1194318
11884626,1194944
11884635,1194944
11884647,1029340
11884664,1194961
11884678,1194992
11884694,1195038
11884701,1195038
11884713,1193982
11884718,1186154
11884727,1195070
11884736,1195080
11884738,1195073
11884747,1194978
11884766,1191631
11884772,770188
11884786,1195079
11884824,643576
11884837,1195149
11884838,1195149
11884840,1194783
11884847,1191777
11884849,800145
11884854,1195172
11884868,1195172
11884870,1194031
11884897,1191747
11884898,1195197
11884956,1195245
11884975,1195197
11884980,1195247
11885000,1195284
11885009,1193057
11885028,1195304
11885036,1195287
11885103,1193896
11885105,1195358
11885157,1195390
11885161,1195390
11885193,1195262
11885222,1195441
11885229,1195441
11885241,1195292
11885249,1195441
11885255,1194486
11885257,1195375
11885264,1195441
11885298,1195491
11885308,1194822
11885309,1195485
11885316,1195485
11885319,1195456
11885331,1042957
11885342,1195470
11885347,1192466
11885373,1195525
11885390,1195548
11885398,1195564
11885402,1195164
11885412,1195548
11885423,1195522
11885428,1195585
11885431,1195540
11885441,1195578
11885442,1195516
11885467,1194704
11885469,1195515
11885501,1195470
11885512,1194242
11885516,1187037
11885542,1195502
11885546,1195651
11885557,1195653
11885581,1195704
11885606,1195715
11885615,201130
11885616,1195653
11885617,1195583
11885632,1195767
11885637,1195712
11885662,1195805
11885663,1193221
11885670,1195778
11885687,1195730
11885697,1195304
11885702,1195835
11885724,1195725
11885748,1195597
11885756,1195441
11885774,1195883
11885775,1195883
11885779,1170026
11885785,1195883
11885790,1195904
11885797,1195883
11885808,1195904
11885812,1195904
11885830,1195923
11885925,1195999
11885927,1195933
11885942,1195933
11885958,1195999
11885970,1196014
11886012,1194807
11886023,1196053
11886046,1196035
11886050,1196032
11886066,1195821
11886069,485433
11886223,1196079
11886235,1195601
11886255,1194460
11886269,1196199
11886275,1196079
11886289,1196118
11886336,1196078
11886344,1196257
11886347,1195438
11886361,1196274
11886423,1196046
11886436,1196279
11886441,1196279
11886452,1196103
11886488,1158134
11886520,1196319
11886575,1196416
11886735,1196529
11886736,1196529
11886751,1196529
11886768,1196529
11886782,1196529
11886789,1196542
11886795,668118
11886816,1196529
11886820,1196535
11886825,1196474
11886835,1196584
11886863,1196398
